Пара категорий;support;confidence;lift
ТОВАРЫ ДЛЯ ЖИВОТНЫХ & ТОВАРЫ ДЛЯ КОРМЛЕНИЯ;0.002567637428916078;0.11119402985074626;0.9331293640258578
ТОВАРЫ ДЛЯ КОРМЛЕНИЯ & ДЕТСКОЕ ПИТАНИЕ;0.022643460279165948;0.19002169197396962;2.1160926473324615
ТОВАРЫ ДЛЯ КОРМЛЕНИЯ & ЖЕНСКИЕ ШТУЧКИ;0.001154575219713941;0.009689081706435286;3.21289949385394
ТОВАРЫ ДЛЯ КОРМЛЕНИЯ & ИГРУШКИ;0.036963639496811994;0.31019522776572667;0.8499281867531574
ТОВАРЫ ДЛЯ КОРМЛЕНИЯ & КАНЦТОВАРЫ, КНИГИ, ДИСКИ;0.010460106841288988;0.08778018799710774;1.2744268975411965
ТОВАРЫ ДЛЯ КОРМЛЕНИЯ & КОСМЕТИКА/ГИГИЕНА;0.040323970360158536;0.3383947939262473;2.988441620992258
ТОВАРЫ ДЛЯ КОРМЛЕНИЯ & КРУПНОГАБАРИТНЫЙ ТОВАР;0.022350508357745994;0.18756326825741143;0.7670399194487375
ТОВАРЫ ДЛЯ КОРМЛЕНИЯ & ОБУВЬ;0.004497673617094606;0.03774403470715835;0.5478455062672334
ТОВАРЫ ДЛЯ КОРМЛЕНИЯ & ПОДГУЗНИКИ;0.047285886610373945;0.3968185104844541;1.6082817546733392
ТОВАРЫ ДЛЯ КОРМЛЕНИЯ & СОПУТСТВУЮЩИЕ ТОВАРЫ;0.0008960882302257453;0.0075198843094721616;1.127594021908707
ТОВАРЫ ДЛЯ КОРМЛЕНИЯ & ТЕКСТИЛЬ, ТРИКОТАЖ;0.028985007754609684;0.24323933477946494;1.2371968268255193
ТОВАРЫ ДЛЯ КОРМЛЕНИЯ & ТЕХНИКА И ТОВАРЫ ДЛЯ ДОМА;6.892986386351888e-05;0.0005784526391901663;1.7667161395897553
ТОВАРЫ ДЛЯ КОРМЛЕНИЯ & ТОВАРЫ ДЛЯ ЖИВОТНЫХ;0.002567637428916078;0.021547360809833695;0.9331293640258578
